date,wl
8/1/2014,2.054352
8/2/2014,1.92024
8/3/2014,1.837944
8/4/2014,1.792224
8/5/2014,1.728216
8/6/2014,1.618488
8/7/2014,1.575816
8/8/2014,1.55448
8/9/2014,1.444752
8/10/2014,1.380744
8/11/2014,1.32588
8/12/2014,1.255776
8/13/2014,1.216152
8/14/2014,1.179576
8/15/2014,1.213104
8/16/2014,1.237488
8/17/2014,1.176528
8/18/2014,1.197864
8/19/2014,1.164336
8/20/2014,1.109472
8/21/2014,1.045464
8/22/2014,0.932688
8/23/2014,0.996696
8/24/2014,1.00584
8/25/2014,1.054608
8/26/2014,1.258824
8/27/2014,1.225296
8/28/2014,1.225296
8/29/2014,1.228344
8/30/2014,1.26492
8/31/2014,1.335024
9/1/2014,1.392936
9/2/2014,1.392936
9/3/2014,1.414272
9/4/2014,1.414272
9/5/2014,1.408176
9/6/2014,1.298448
9/7/2014,1.231392
9/8/2014,1.231392
9/9/2014,1.194816
9/10/2014,1.182624
9/11/2014,1.237488
9/12/2014,1.289304
9/13/2014,1.274064
9/14/2014,1.4478
9/15/2014,1.420368
9/16/2014,1.484376
9/17/2014,1.426464
9/18/2014,1.438656
9/19/2014,1.4478
9/20/2014,1.557528
9/21/2014,1.551432
9/22/2014,1.618488
9/23/2014,1.746504
9/24/2014,1.853184
9/25/2014,1.932432
9/26/2014,1.911096
9/27/2014,1.865376
9/28/2014,1.865376
9/29/2014,1.776984
9/30/2014,1.64592
10/1/2014,1.58496
10/2/2014,1.511808
10/3/2014,1.420368
10/4/2014,1.289304
10/5/2014,1.200912
10/6/2014,1.130808
10/7/2014,1.072896
10/8/2014,1.030224
10/9/2014,1.030224
10/10/2014,1.045464
10/11/2014,1.118616
10/12/2014,1.124712
10/13/2014,1.286256
10/14/2014,1.322832
10/15/2014,1.438656
10/16/2014,1.545336
10/17/2014,1.618488
10/18/2014,1.603248
10/19/2014,1.73736
10/20/2014,1.801368
10/21/2014,1.853184
10/22/2014,1.944624
10/23/2014,2.112264
10/24/2014,2.228088
10/25/2014,2.282952
10/26/2014,2.404872
10/27/2014,2.481072
10/28/2014,2.481072
10/29/2014,2.426208
10/30/2014,2.313432
10/31/2014,2.127504
11/1/2014,1.9812
11/2/2014,1.746504
11/3/2014,1.572768
11/4/2014,1.505712
11/5/2014,1.47828
11/6/2014,1.411224
11/7/2014,1.411224
11/8/2014,1.399032
11/9/2014,1.32588
11/10/2014,1.267968
11/11/2014,1.258824
11/12/2014,1.24968
11/13/2014,1.216152
11/14/2014,1.18872
11/15/2014,1.100328
11/16/2014,1.088136
11/17/2014,1.20396
11/18/2014,1.121664
11/19/2014,1.106424
11/20/2014,1.124712
11/21/2014,1.155192
11/22/2014,1.252728
11/23/2014,1.3716
11/24/2014,1.38684
11/25/2014,1.331976
11/26/2014,1.243584
11/27/2014,1.149096
11/28/2014,1.045464
11/29/2014,1.100328
11/30/2014,1.08204
12/1/2014,1.09728
12/2/2014,1.103376
12/3/2014,1.121664
12/4/2014,1.152144
12/5/2014,1.210056
12/6/2014,1.26492
12/7/2014,1.298448
12/8/2014,1.353312
12/9/2014,1.368552
12/10/2014,1.328928
12/11/2014,1.365504
12/12/2014,1.395984
12/13/2014,1.38684
12/14/2014,1.411224
12/15/2014,1.61544
12/16/2014,1.840992
12/17/2014,1.923288
12/18/2014,2.08788
12/19/2014,2.212848
12/20/2014,2.374392
12/21/2014,2.353056
12/22/2014,2.215896
12/23/2014,2.093976
12/24/2014,1.993392
12/25/2014,1.749552
12/26/2014,1.597152
12/27/2014,1.502664
12/28/2014,1.392936
12/29/2014,1.32588
12/30/2014,1.2954
12/31/2014,1.261872
1/1/2015,1.331976
1/2/2015,1.444752
1/3/2015,1.444752
1/4/2015,1.69164
1/5/2015,1.819656
1/6/2015,2.036064
1/7/2015,2.228088
1/8/2015,2.441448
1/9/2015,2.487168
1/10/2015,2.572512
1/11/2015,2.599944
1/12/2015,2.71272
1/13/2015,2.703576
1/14/2015,2.721864
1/15/2015,2.782824
1/16/2015,2.752344
1/17/2015,2.673096
1/18/2015,2.566416
1/19/2015,2.474976
1/20/2015,2.365248
1/21/2015,2.261616
1/22/2015,2.154936
1/23/2015,2.261616
1/24/2015,1.993392
1/25/2015,1.88976
1/26/2015,1.78308
1/27/2015,1.72212
1/28/2015,1.591056
1/29/2015,1.524
1/30/2015,1.429512
1/31/2015,1.389888
2/1/2015,1.392936
2/2/2015,1.328928
2/3/2015,1.31064
2/4/2015,1.26492
2/5/2015,1.316736
2/6/2015,1.240536
2/7/2015,1.15824
2/8/2015,1.210056
2/9/2015,1.191768
2/10/2015,1.136904
2/11/2015,1.164336
2/12/2015,1.118616
2/13/2015,1.143
2/14/2015,1.12776
2/15/2015,1.155192
2/16/2015,1.304544
2/17/2015,1.405128
2/18/2015,1.395984
2/19/2015,1.289304
2/20/2015,1.243584
2/21/2015,1.411224
2/22/2015,1.307592
2/23/2015,1.228344
2/24/2015,1.197864
2/25/2015,1.283208
2/26/2015,1.441704
2/27/2015,1.517904
2/28/2015,1.685544
3/1/2015,1.807464
3/2/2015,2.020824
3/3/2015,2.282952
3/4/2015,2.462784
3/5/2015,2.523744
3/6/2015,2.602992
3/7/2015,2.657856
3/8/2015,2.737104
3/9/2015,2.810256
3/10/2015,2.935224
3/11/2015,3.099816
3/12/2015,3.334512
3/13/2015,3.59664
3/14/2015,3.877056
3/15/2015,4.047744
3/16/2015,4.194048
3/17/2015,4.340352
3/18/2015,4.453128
3/19/2015,4.562856
3/20/2015,4.672584
3/21/2015,4.751832
3/22/2015,4.83108
3/23/2015,4.92252
3/24/2015,4.96824
3/25/2015,5.1054
3/26/2015,5.160264
3/27/2015,5.269992
3/28/2015,5.327904
3/29/2015,5.358384
3/30/2015,5.398008
3/31/2015,5.42544
4/1/2015,5.50164
4/2/2015,5.535168
4/3/2015,5.529072
4/4/2015,5.538216
4/5/2015,5.522976
4/6/2015,5.513832
4/7/2015,5.446776
4/8/2015,5.312664
4/9/2015,5.163312
4/10/2015,5.068824
4/11/2015,4.971288
4/12/2015,4.867656
4/13/2015,4.806696
4/14/2015,4.742688
4/15/2015,4.745736
4/16/2015,4.712208
4/17/2015,4.7244
4/18/2015,4.733544
4/19/2015,4.751832
4/20/2015,4.77012
4/21/2015,4.803648
4/22/2015,4.888992
4/23/2015,4.953
4/24/2015,5.026152
4/25/2015,5.071872
4/26/2015,5.13588
4/27/2015,5.160264
4/28/2015,5.31876
4/29/2015,5.263896
4/30/2015,5.306568
5/1/2015,5.297424
5/2/2015,5.294376
5/3/2015,5.300472
5/4/2015,5.321808
5/5/2015,5.352288
5/6/2015,5.315712
5/7/2015,5.245608
5/8/2015,5.129784
5/9/2015,5.01396
5/10/2015,4.84632
5/11/2015,4.703064
5/12/2015,4.501896
5/13/2015,4.309872
5/14/2015,4.13004
5/15/2015,4.029456
5/16/2015,3.959352
5/17/2015,3.895344
5/18/2015,3.849624
5/19/2015,3.8862
5/20/2015,3.91668
5/21/2015,3.950208
5/22/2015,3.995928
5/23/2015,4.0386
5/24/2015,4.047744
5/25/2015,4.120896
5/26/2015,4.191
5/27/2015,4.291584
5/28/2015,4.352544
5/29/2015,4.392168
5/30/2015,4.440936
5/31/2015,4.483608
6/1/2015,4.51104
6/2/2015,4.501896
6/3/2015,4.544568
6/4/2015,4.590288
6/5/2015,4.626864
6/6/2015,4.681728
6/7/2015,4.718304
6/8/2015,4.78536
6/9/2015,4.828032
6/10/2015,4.895088
6/11/2015,4.931664
6/12/2015,4.953
6/13/2015,4.898136
6/14/2015,4.834128
6/15/2015,4.806696
6/16/2015,4.797552
6/17/2015,4.736592
6/18/2015,4.69392
6/19/2015,4.654296
6/20/2015,4.629912
6/21/2015,4.63296
6/22/2015,4.58724
6/23/2015,4.578096
6/24/2015,4.581144
6/25/2015,4.605528
6/26/2015,4.611624
6/27/2015,4.639056
6/28/2015,4.703064
6/29/2015,4.736592
6/30/2015,4.797552
7/1/2015,4.873752
7/2/2015,4.93776
7/3/2015,4.992624
7/4/2015,5.077968
7/5/2015,5.13588
7/6/2015,5.21208
7/7/2015,5.297424
7/8/2015,5.385816
7/9/2015,5.44068
7/10/2015,5.492496
7/11/2015,5.510784
7/12/2015,5.550408
7/13/2015,5.590032
7/14/2015,5.644896
7/15/2015,5.672328
7/16/2015,5.681472
7/17/2015,5.742432
7/18/2015,5.772912
7/19/2015,5.82168
7/20/2015,5.879592
7/21/2015,5.907024
7/22/2015,5.937504
7/23/2015,5.937504
7/24/2015,5.925312
7/25/2015,5.894832
7/26/2015,5.916168
7/27/2015,5.9436
7/28/2015,5.922264
7/29/2015,5.92836
7/30/2015,5.922264
7/31/2015,5.910072
8/1/2015,5.888736
8/2/2015,5.83692
8/3/2015,5.83692
8/4/2015,5.797296
8/5/2015,5.708904
8/6/2015,5.629656
8/7/2015,5.538216
8/8/2015,5.413248
8/9/2015,5.269992
8/10/2015,5.132832
8/11/2015,5.001768
8/12/2015,4.852416
8/13/2015,4.684776
8/14/2015,4.507992
8/15/2015,4.32816
8/16/2015,4.151376
8/17/2015,3.898392
8/18/2015,3.5814
8/19/2015,3.294888
8/20/2015,3.020568
8/21/2015,2.749296
8/22/2015,2.520696
8/23/2015,2.374392
8/24/2015,2.206752
8/25/2015,2.078736
8/26/2015,2.017776
8/27/2015,1.865376
8/28/2015,1.780032
8/29/2015,1.682496
8/30/2015,1.58496
8/31/2015,1.557528
9/1/2015,1.536192
9/2/2015,1.530096
9/3/2015,1.530096
9/4/2015,1.502664
9/5/2015,1.4478
9/6/2015,1.3716
9/7/2015,1.35636
9/8/2015,1.301496
9/9/2015,1.243584
9/10/2015,1.136904
9/11/2015,1.072896
9/12/2015,1.054608
9/13/2015,1.133856
9/14/2015,1.103376
9/15/2015,1.143
9/16/2015,1.136904
9/17/2015,1.182624
9/18/2015,1.210056
9/19/2015,1.191768
9/20/2015,1.197864
9/21/2015,1.179576
9/22/2015,1.258824
9/23/2015,1.255776
9/24/2015,1.26492
9/25/2015,1.240536
9/26/2015,1.176528
9/27/2015,1.237488
9/28/2015,1.331976
9/29/2015,1.298448
9/30/2015,1.225296
10/1/2015,1.261872
10/2/2015,1.246632
10/3/2015,1.210056
10/4/2015,1.078992
10/5/2015,1.045464
10/6/2015,1.00584
10/7/2015,0.993648
10/8/2015,1.002792
10/9/2015,1.03632
10/10/2015,1.09728
10/11/2015,1.185672
10/12/2015,1.185672
10/13/2015,1.17348
10/14/2015,1.185672
10/15/2015,1.143
10/16/2015,1.15824
10/17/2015,1.152144
10/18/2015,1.292352
10/19/2015,1.18872
10/20/2015,1.228344
10/21/2015,1.20396
10/22/2015,1.152144
10/23/2015,1.088136
10/24/2015,1.039368
10/25/2015,1.197864
10/26/2015,1.472184
10/27/2015,1.435608
10/28/2015,1.426464
10/29/2015,1.328928
10/30/2015,1.231392
10/31/2015,1.316736
11/1/2015,1.344168
11/2/2015,1.368552
11/3/2015,1.274064
11/4/2015,1.274064
11/5/2015,1.24968
11/6/2015,1.261872
11/7/2015,1.240536
11/8/2015,1.55448
11/9/2015,1.517904
11/10/2015,1.502664
11/11/2015,1.502664
11/12/2015,1.499616
11/13/2015,1.524
11/14/2015,1.56972
11/15/2015,1.551432
11/16/2015,1.548384
11/17/2015,1.612392
11/18/2015,1.79832
11/19/2015,1.731264
11/20/2015,1.804416
11/21/2015,1.810512
11/22/2015,1.941576
11/23/2015,2.023872
11/24/2015,2.002536
11/25/2015,2.142744
11/26/2015,2.39268
11/27/2015,2.502408
11/28/2015,2.624328
11/29/2015,2.715768
11/30/2015,2.795016
12/1/2015,2.822448
12/2/2015,2.868168
12/3/2015,3.005328
12/4/2015,3.203448
12/5/2015,3.355848
12/6/2015,3.584448
12/7/2015,3.742944
12/8/2015,3.9624
12/9/2015,4.111752
12/10/2015,4.279392
12/11/2015,4.413504
12/12/2015,4.520184
12/13/2015,4.629912
12/14/2015,4.760976
12/15/2015,4.764024
12/16/2015,4.791456
12/17/2015,4.77012
12/18/2015,4.742688
12/19/2015,4.672584
12/20/2015,4.614672
12/21/2015,4.626864
12/22/2015,4.6482
12/23/2015,4.706112
12/24/2015,4.626864
12/25/2015,4.593336
12/26/2015,4.608576
12/27/2015,4.687824
12/28/2015,4.745736
12/29/2015,4.706112
12/30/2015,4.760976
12/31/2015,4.757928
1/1/2016,4.852416
1/2/2016,4.96824
1/3/2016,5.056632
1/4/2016,5.205984
1/5/2016,5.388864
1/6/2016,5.586984
1/7/2016,5.763768
1/8/2016,5.934456
1/9/2016,6.123432
1/10/2016,6.242304
1/11/2016,6.318504
1/12/2016,6.419088
1/13/2016,6.489192
1/14/2016,6.455664
1/15/2016,6.580632
1/16/2016,6.559296
1/17/2016,6.49224
1/18/2016,6.434328
1/19/2016,6.452616
1/20/2016,6.470904
1/21/2016,6.458712
1/22/2016,6.467856
1/23/2016,6.406896
1/24/2016,6.388608
1/25/2016,6.364224
1/26/2016,6.342888
1/27/2016,6.284976
1/28/2016,6.20268
1/29/2016,6.117336
1/30/2016,5.949696
1/31/2016,5.797296
2/1/2016,5.647944
2/2/2016,5.483352
2/3/2016,5.373624
2/4/2016,5.221224
2/5/2016,5.077968
2/6/2016,4.888992
2/7/2016,4.70916
2/8/2016,4.58724
2/9/2016,4.410456
2/10/2016,4.331208
2/11/2016,4.285488
2/12/2016,4.273296
2/13/2016,4.279392
2/14/2016,4.294632
2/15/2016,4.37388
2/16/2016,4.474464
2/17/2016,4.489704
2/18/2016,4.468368
2/19/2016,4.520184
2/20/2016,4.486656
2/21/2016,4.459224
2/22/2016,4.334256
2/23/2016,4.258056
2/24/2016,4.14528
2/25/2016,3.922776
2/26/2016,3.87096
2/27/2016,3.881628
2/28/2016,3.892296
2/29/2016,3.980688
3/1/2016,4.035552
3/2/2016,4.108704
3/3/2016,4.178808
3/4/2016,4.224528
3/5/2016,4.303776
3/6/2016,4.367784
3/7/2016,4.443984
3/8/2016,4.575048
3/9/2016,4.706112
3/10/2016,4.767072
3/11/2016,4.931664
3/12/2016,5.0292
3/13/2016,5.077968
3/14/2016,5.22732
3/15/2016,5.330952
3/16/2016,5.407152
3/17/2016,5.50164
3/18/2016,5.657088
3/19/2016,5.772912
3/20/2016,5.80644
3/21/2016,5.861304
3/22/2016,5.85216
3/23/2016,5.833872
3/24/2016,5.849112
3/25/2016,5.809488
3/26/2016,5.809488
3/27/2016,5.830824
3/28/2016,5.748528
3/29/2016,5.681472
3/30/2016,5.641848
3/31/2016,5.602224
4/1/2016,5.510784
4/2/2016,5.42544
4/3/2016,5.285232
4/4/2016,5.138928
4/5/2016,4.989576
4/6/2016,4.888992
4/7/2016,4.803648
4/8/2016,4.742688
4/9/2016,4.687824
4/10/2016,4.623816
4/11/2016,4.614672
4/12/2016,4.596384
4/13/2016,4.626864
4/14/2016,4.620768
4/15/2016,4.642104
4/16/2016,4.61772
4/17/2016,4.642104
4/18/2016,4.565904
4/19/2016,4.447032
4/20/2016,4.355592
4/21/2016,4.32816
4/22/2016,4.352544
4/23/2016,4.349496
4/24/2016,4.315968
4/25/2016,4.279392
4/26/2016,4.29768
4/27/2016,4.325112
4/28/2016,4.31292
4/29/2016,4.230624
4/30/2016,4.172712
5/1/2016,4.111752
5/2/2016,4.081272
5/3/2016,3.965448
5/4/2016,3.895344
5/5/2016,3.90144
5/6/2016,3.91668
5/7/2016,3.971544
5/8/2016,4.044696
5/9/2016,4.14528
5/10/2016,4.248912
5/11/2016,4.346448
5/12/2016,4.416552
5/13/2016,4.4958
5/14/2016,4.54152
5/15/2016,4.553712
5/16/2016,4.581144
5/17/2016,4.67868
5/18/2016,4.642104
5/19/2016,4.620768
5/20/2016,4.651248
5/21/2016,4.58724
5/22/2016,4.523232
5/23/2016,4.517136
5/24/2016,4.507992
5/25/2016,4.492752
5/26/2016,4.428744
5/27/2016,4.413504
5/28/2016,4.392168
5/29/2016,4.334256
5/30/2016,4.258056
5/31/2016,4.258056
6/1/2016,4.215384
6/2/2016,4.178808
6/3/2016,4.163568
6/4/2016,4.194048
6/5/2016,4.194048
6/6/2016,4.178808
6/7/2016,4.169664
6/8/2016,4.16052
6/9/2016,4.13004
6/10/2016,4.105656
6/11/2016,4.078224
6/12/2016,4.00812
6/13/2016,3.94716
6/14/2016,3.831336
6/15/2016,3.70332
6/16/2016,3.532632
6/17/2016,3.429
6/18/2016,3.2766
6/19/2016,3.112008
6/20/2016,3.005328
6/21/2016,2.874264
6/22/2016,2.755392
6/23/2016,2.642616
6/24/2016,2.48412
6/25/2016,2.374392
6/26/2016,2.325624
6/27/2016,2.286
6/28/2016,2.212848
6/29/2016,2.167128
6/30/2016,2.157984
7/1/2016,2.124456
7/2/2016,2.036064
7/3/2016,1.999488
7/4/2016,2.017776
7/5/2016,2.02692
7/6/2016,2.051304
7/7/2016,2.097024
7/8/2016,2.08788
7/9/2016,2.084832
7/10/2016,2.01168
7/11/2016,1.96596
7/12/2016,1.944624
7/13/2016,1.978152
7/14/2016,2.145792
7/15/2016,2.325624
7/16/2016,2.508504
7/17/2016,2.624328
7/18/2016,2.657856
7/19/2016,2.679192
7/20/2016,2.578608
7/21/2016,2.450592
7/22/2016,2.365248
7/23/2016,2.273808
7/24/2016,2.170176
7/25/2016,2.093976
7/26/2016,2.081784
7/27/2016,1.987296
7/28/2016,1.88976
7/29/2016,1.822704
7/30/2016,1.725168
7/31/2016,1.700784
8/1/2016,1.70688
8/2/2016,1.73736
8/3/2016,1.734312
8/4/2016,1.853184
8/5/2016,1.956816
8/6/2016,1.944624
8/7/2016,2.002536
8/8/2016,2.005584
8/9/2016,2.069592
8/10/2016,2.10312
8/11/2016,2.139696
8/12/2016,2.191512
8/13/2016,2.731008
8/14/2016,3.099816
8/15/2016,2.685288
8/16/2016,2.246376
8/17/2016,2.04216
8/18/2016,2.020824
8/19/2016,2.020824
8/20/2016,2.033016
8/21/2016,2.10312
8/22/2016,2.106168
8/23/2016,2.136648
8/24/2016,2.258568
8/25/2016,2.356104
8/26/2016,2.511552
8/27/2016,2.56032
8/28/2016,2.57556
8/29/2016,2.52984
8/30/2016,2.502408
8/31/2016,2.48412
9/1/2016,2.508504
9/2/2016,2.426208
9/3/2016,2.334768
9/4/2016,2.206752
9/5/2016,2.090928
9/6/2016,2.048256
9/7/2016,2.014728
9/8/2016,1.999488
9/9/2016,2.014728
9/10/2016,2.01168
9/11/2016,1.99644
9/12/2016,1.990344
9/13/2016,2.005584
9/14/2016,1.969008
9/15/2016,1.883664
9/16/2016,1.816608
9/17/2016,1.780032
9/18/2016,1.743456
9/19/2016,1.804416
9/20/2016,1.862328
9/21/2016,1.926336
9/22/2016,1.969008
9/23/2016,1.944624
9/24/2016,1.92024
9/25/2016,1.917192
9/26/2016,1.911096
9/27/2016,1.941576
9/28/2016,1.990344
9/29/2016,1.990344
9/30/2016,1.932432
10/1/2016,1.914144
10/2/2016,1.877568
10/3/2016,1.84404
10/4/2016,1.847088
10/5/2016,1.825752
10/6/2016,1.837944
10/7/2016,1.819656
10/8/2016,1.740408
10/9/2016,1.734312
10/10/2016,1.694688
10/11/2016,1.667256
10/12/2016,1.716024
10/13/2016,1.764792
10/14/2016,1.743456
10/15/2016,1.76784
10/16/2016,1.825752
10/17/2016,1.88976
10/18/2016,1.975104
10/19/2016,1.962912
10/20/2016,2.029968
10/21/2016,2.008632
10/22/2016,1.99644
10/23/2016,1.898904
10/24/2016,1.743456
10/25/2016,1.72212
10/26/2016,1.685544
10/27/2016,1.63068
10/28/2016,1.61544
10/29/2016,1.609344
10/30/2016,1.597152
10/31/2016,1.612392
11/1/2016,1.679448
11/2/2016,1.731264
11/3/2016,1.758696
11/4/2016,1.731264
11/5/2016,1.734312
11/6/2016,1.670304
11/7/2016,1.627632
11/8/2016,1.53924
11/9/2016,1.734312
11/10/2016,1.533144
11/11/2016,1.31064
11/12/2016,1.267968
11/13/2016,1.255776
11/14/2016,1.24968
11/15/2016,1.319784
11/16/2016,1.304544
11/17/2016,1.34112
11/18/2016,1.3716
11/19/2016,1.277112
11/20/2016,1.322832
11/21/2016,1.17348
11/22/2016,1.072896
11/23/2016,1.048512
11/24/2016,1.02108
11/25/2016,0.938784
11/26/2016,0.957072
11/27/2016,0.86868
11/28/2016,0.966216
11/29/2016,1.039368
11/30/2016,1.0668
12/1/2016,1.027176
12/2/2016,0.996696
12/3/2016,1.0668
12/4/2016,1.207008
12/5/2016,1.191768
12/6/2016,1.261872
12/7/2016,1.17348
12/8/2016,1.216152
12/9/2016,1.292352
12/10/2016,1.210056
12/11/2016,1.115568
12/12/2016,1.213104
12/13/2016,1.335024
12/14/2016,1.472184
12/15/2016,1.511808
12/16/2016,1.548384
12/17/2016,1.603248
12/18/2016,1.530096
12/19/2016,1.536192
12/20/2016,1.374648
12/21/2016,1.283208
12/22/2016,1.274064
12/23/2016,1.271016
12/24/2016,1.271016
12/25/2016,1.304544
12/26/2016,1.338072
12/27/2016,1.399032
12/28/2016,1.456944
12/29/2016,1.603248
12/30/2016,1.78308
12/31/2016,1.972056
1/1/2017,2.170176
1/2/2017,2.304288
1/3/2017,2.319528
1/4/2017,2.328672
1/5/2017,2.298192
1/6/2017,2.27076
1/7/2017,2.368296
1/8/2017,2.264664
1/9/2017,2.30124
1/10/2017,2.334768
1/11/2017,2.447544
1/12/2017,2.523744
1/13/2017,2.46888
1/14/2017,2.395728
1/15/2017,2.374392
1/16/2017,2.365248
1/17/2017,2.295144
1/18/2017,2.267712
1/19/2017,2.157984
1/20/2017,2.30124
1/21/2017,2.49936
1/22/2017,2.670048
1/23/2017,2.673096
1/24/2017,2.694432
1/25/2017,2.837688
1/26/2017,3.00228
1/27/2017,3.221736
1/28/2017,3.389376
1/29/2017,3.563112
1/30/2017,3.675888
1/31/2017,3.837432
2/1/2017,3.904488
2/2/2017,3.953256
2/3/2017,3.974592
2/4/2017,3.971544
2/5/2017,3.965448
2/6/2017,3.965448
2/7/2017,3.986784
2/8/2017,3.986784
2/9/2017,3.861816
2/10/2017,3.709416
2/11/2017,3.52044
2/12/2017,3.26136
2/13/2017,3.00228
2/14/2017,2.767584
2/15/2017,2.551176
2/16/2017,2.31648
2/17/2017,2.2098
2/18/2017,2.203704
2/19/2017,2.22504
2/20/2017,2.249424
2/21/2017,2.30124
2/22/2017,2.325624
2/23/2017,2.371344
2/24/2017,2.371344
2/25/2017,2.298192
2/26/2017,2.276856
2/27/2017,2.282952
2/28/2017,2.218944
3/1/2017,2.14884
3/2/2017,2.054352
3/3/2017,2.02692
3/4/2017,1.956816
3/5/2017,1.831848
3/6/2017,1.801368
3/7/2017,1.892808
3/8/2017,1.856232
3/9/2017,1.898904
3/10/2017,2.036064
3/11/2017,2.234184
3/12/2017,2.511552
3/13/2017,2.767584
3/14/2017,2.913888
3/15/2017,3.008376
3/16/2017,3.136392
3/17/2017,3.243072
3/18/2017,3.313176
3/19/2017,3.392424
3/20/2017,3.44424
3/21/2017,3.432048
3/22/2017,3.361944
3/23/2017,3.264408
3/24/2017,3.136392
3/25/2017,3.051048
3/26/2017,2.8956
3/27/2017,2.767584
3/28/2017,2.642616
3/29/2017,2.54508
3/30/2017,2.49936
3/31/2017,2.532888
4/1/2017,2.496312
4/2/2017,2.46888
4/3/2017,2.65176
4/4/2017,2.734056
4/5/2017,2.950464
4/6/2017,3.014472
4/7/2017,3.054096
4/8/2017,3.099816
4/9/2017,3.191256
4/10/2017,3.386328
4/11/2017,3.508248
4/12/2017,3.654552
4/13/2017,3.81
4/14/2017,3.94716
4/15/2017,4.13004
4/16/2017,4.215384
4/17/2017,4.331208
4/18/2017,4.40436
4/19/2017,4.447032
4/20/2017,4.474464
4/21/2017,4.462272
4/22/2017,4.45008
4/23/2017,4.383024
4/24/2017,4.322064
4/25/2017,4.223004
4/26/2017,4.123944
4/27/2017,4.026408
4/28/2017,3.904488
4/29/2017,3.85572
4/30/2017,3.968496
5/1/2017,4.024884
5/2/2017,4.081272
5/3/2017,4.233672
5/4/2017,4.584192
5/5/2017,4.504944
5/6/2017,4.645152
5/7/2017,4.742688
5/8/2017,4.8006
5/9/2017,4.879848
5/10/2017,4.928616
5/11/2017,4.99872
5/12/2017,5.09016
5/13/2017,5.205984
5/14/2017,5.266944
5/15/2017,5.358384
5/16/2017,5.449824
5/17/2017,5.565648
5/18/2017,5.67436
5/19/2017,5.783072
5/20/2017,5.891784
5/21/2017,5.998464
5/22/2017,6.123432
5/23/2017,6.211824
5/24/2017,6.20268
5/25/2017,6.272784
5/26/2017,6.297168
5/27/2017,6.288024
5/28/2017,6.288024
5/29/2017,6.306312
5/30/2017,6.303264
5/31/2017,6.303264
6/1/2017,6.260592
6/2/2017,6.254496
6/3/2017,6.272784
6/4/2017,6.236208
6/5/2017,6.227064
6/6/2017,6.175248
6/7/2017,6.184392
6/8/2017,6.14172
6/9/2017,6.068568
6/10/2017,6.001512
6/11/2017,5.934456
6/12/2017,5.873496
6/13/2017,5.782056
6/14/2017,5.696712
6/15/2017,5.583936
6/16/2017,5.4864
6/17/2017,5.382768
6/18/2017,5.248656
6/19/2017,5.102352
6/20/2017,5.01396
6/21/2017,5.123688
6/22/2017,4.934712
6/23/2017,4.651248
6/24/2017,4.407408
6/25/2017,4.25196
6/26/2017,4.108704
6/27/2017,3.99288
6/28/2017,3.880104
6/29/2017,3.79476
6/30/2017,3.758184
7/1/2017,3.694176
7/2/2017,3.617976
7/3/2017,3.5814
7/4/2017,3.553968
7/5/2017,3.526536
7/6/2017,3.52044
7/7/2017,3.477768
7/8/2017,3.438144
7/9/2017,3.392424
7/10/2017,3.33756
7/11/2017,3.288792
7/12/2017,3.270504
7/13/2017,3.30708
7/14/2017,3.346704
7/15/2017,3.404616
7/16/2017,3.422904
7/17/2017,3.41376
7/18/2017,3.33756
7/19/2017,3.209544
7/20/2017,2.999232
7/21/2017,2.80416
7/22/2017,2.630424
7/23/2017,2.474976
7/24/2017,2.37744
7/25/2017,2.286
7/26/2017,2.228088
7/27/2017,2.258568
7/28/2017,2.215896
7/29/2017,2.1336
7/30/2017,2.023872
7/31/2017,2.01168
8/1/2017,2.014728
8/2/2017,1.978152
8/3/2017,1.975104
8/4/2017,1.972056
8/5/2017,1.953768
8/6/2017,1.99644
8/7/2017,2.033016
8/8/2017,2.078736
8/9/2017,2.157984
8/10/2017,2.237232
8/11/2017,2.267712
8/12/2017,2.310384
8/13/2017,2.282952
8/14/2017,2.17932
8/15/2017,2.078736
8/16/2017,1.96596
8/17/2017,1.886712
8/18/2017,1.840992
8/19/2017,1.81356
8/20/2017,1.862328
8/21/2017,1.911096
8/22/2017,1.96596
8/23/2017,1.929384
8/24/2017,1.895856
8/25/2017,1.880616
8/26/2017,1.801368
8/27/2017,1.755648
8/28/2017,1.73736
8/29/2017,1.853184
8/30/2017,1.822704
8/31/2017,1.679448
9/1/2017,1.56972
9/2/2017,1.670304
9/3/2017,1.731264
9/4/2017,1.819656
9/5/2017,1.898904
9/6/2017,1.938528
9/7/2017,2.014728
9/8/2017,2.090928
9/9/2017,2.1336
9/10/2017,2.282952
9/11/2017,2.337816
9/12/2017,2.090928
9/13/2017,1.947672
9/14/2017,1.905
9/15/2017,1.810512
9/16/2017,1.734312
9/17/2017,1.642872
9/18/2017,1.624584
9/19/2017,1.551432
9/20/2017,1.414272
9/21/2017,1.335024
9/22/2017,1.347216
9/23/2017,1.328928
9/24/2017,1.344168
9/25/2017,1.359408
9/26/2017,1.313688
9/27/2017,1.210056
9/28/2017,1.20396
9/29/2017,1.164336
9/30/2017,1.179576
10/1/2017,1.124712
10/2/2017,1.429512
10/3/2017,1.435608
10/4/2017,1.301496
10/5/2017,1.255776
10/6/2017,1.170432
10/7/2017,1.338072
10/8/2017,1.38684
10/9/2017,1.338072
10/10/2017,1.255776
